,MovieID,Genres,Rating,index
525134,1957,Drama,5,1535
525769,1958,"Comedy,Drama",5,1536
526299,1959,"Drama,Romance",5,1537
526924,1960,"Drama,War",5,1538
527560,1961,Drama,5,1539
528891,1962,Drama,5,1540
529542,1963,Comedy,5,1541
529794,1964,"Drama,Mystery",5,1542
530098,1965,"Comedy,Sci-Fi",5,1543
530850,1966,Comedy,5,1544
531045,1967,"Adventure,Children's,Fantasy",5,1545
531603,1968,"Comedy,Drama",5,1546
533138,1969,Horror,5,1547
533412,1970,Horror,5,1548
533680,1971,Horror,5,1549
533922,1972,Horror,5,1550
534122,1973,Horror,5,1551
534339,1974,Horror,5,1552
534654,1975,Horror,5,1553
534827,1976,Horror,5,1554
535025,1977,Horror,5,1555
535193,1978,Horror,5,1556
535307,1979,Horror,5,1557
535419,1980,Horror,5,1558
535510,1981,Horror,5,1559
535610,1982,Horror,5,1560
536116,1983,Horror,5,1561
536311,1984,Horror,5,1562
536416,1985,Horror,5,1563
536545,1986,Horror,5,1564
536712,1987,Horror,5,1565
536848,1991,Horror,5,1566
537115,1992,Horror,5,1567
537256,1993,Horror,5,1568
537313,1994,"Horror,Thriller",5,1569
538209,1995,"Horror,Thriller",5,1570
538357,1996,"Horror,Thriller",5,1571
538402,1997,Horror,5,1572
539344,1998,Horror,5,1573
539400,1999,Horror,5,1574
539527,2000,"Action,Comedy,Crime,Drama",5,1575
541157,2001,"Action,Comedy,Crime,Drama",5,1576
542165,2002,"Action,Comedy,Crime,Drama",5,1577
542976,2003,"Comedy,Horror",5,1578
543777,2004,"Comedy,Horror",5,1579
544117,2005,"Adventure,Children's,Fantasy",5,1580
544842,2006,"Action,Adventure,Romance",5,1581
545908,2009,"Sci-Fi,Thriller",5,1582
546318,2010,Sci-Fi,5,1583
546705,2011,"Comedy,Sci-Fi",5,1584
547862,2012,"Comedy,Sci-Fi,Western",5,1585
549015,2013,"Action,Adventure",5,1586
549634,2014,"Children's,Comedy",5,1587
549812,2015,"Children's,Comedy,Fantasy",5,1588
550199,2016,"Children's,Comedy,Western",5,1589
550310,2017,"Children's,Fantasy,Musical",5,1590
550467,2018,"Animation,Children's",5,1591
551052,2019,"Action,Drama",5,1592
551680,2020,"Drama,Romance",5,1593
552454,2021,"Fantasy,Sci-Fi",5,1594
553243,2022,Drama,5,1595
553528,2023,"Action,Crime,Drama",5,1596
554271,2024,"Drama,Mystery",5,1597
554424,2025,"Drama,Romance",5,1598
554647,2026,"Horror,Thriller",5,1599
554858,2027,"Comedy,Crime",5,1600
554929,2028,"Action,Drama,War",5,1601
557587,2029,"Comedy,Romance",5,1602
557659,2031,"Children's,Comedy",5,1603
557705,2032,"Children's,Comedy",5,1604
557756,2033,"Animation,Children's",5,1605
557937,2034,Sci-Fi,5,1606
558239,2035,"Children's,Comedy",5,1607
558287,2036,"Children's,Comedy",5,1608
558389,2037,"Adventure,Children's,Comedy",5,1609
558439,2038,"Children's,Comedy,Sci-Fi",5,1610
558643,2040,"Children's,Comedy",5,1611
558766,2041,"Action,Adventure,Children's,Comedy",5,1612
558965,2042,"Children's,Comedy",5,1613
559102,2043,"Adventure,Children's,Fantasy",5,1614
559284,2044,Comedy,5,1615
559313,2045,"Adventure,Children's,Drama,Romance",5,1616
559374,2046,"Adventure,Children's,Sci-Fi",5,1617
559912,2047,Children's,5,1618
559931,2048,"Animation,Children's",5,1619
560056,2049,"Comedy,Musical",5,1620
560109,2050,"Adventure,Children's,Comedy",5,1621
560202,2051,"Adventure,Children's,Comedy",5,1622
560326,2052,"Children's,Comedy",5,1623
560503,2053,"Children's,Comedy,Sci-Fi",5,1624
560913,2054,"Adventure,Children's,Comedy,Fantasy,Sci-Fi",5,1625
561917,2055,"Comedy,Western",5,1626
561955,2056,"Adventure,Children's",5,1627
561968,2057,"Adventure,Children's",5,1628
562070,2058,"Action,Thriller",5,1629
562860,2059,"Children's,Drama",5,1630
563132,2060,Comedy,5,1631
563308,2061,Documentary,5,1632
563328,2062,"Drama,Romance",5,1633
563387,2063,"Drama,Romance",5,1634
563399,2064,"Comedy,Documentary",5,1635
564209,2065,"Comedy,Drama,Romance",5,1636
564671,2066,Film-Noir,5,1637
564776,2067,"Drama,Romance,War",5,1638
565345,2068,Drama,5,1639
565468,2069,Drama,5,1640
565615,2070,Drama,5,1641
565873,2071,Drama,5,1642
566048,2072,Comedy,5,1643
566346,2073,Comedy,5,1644
566425,2074,Drama,5,1645
566442,2075,"Drama,War",5,1646
566517,2076,"Drama,Mystery",5,1647
567169,2077,"Adventure,Children's",5,1648
567324,2078,"Animation,Children's,Comedy,Musical",5,1649
568001,2080,"Animation,Children's,Comedy,Musical,Romance",5,1650
568866,2081,"Animation,Children's,Comedy,Musical,Romance",5,1651
569930,2082,"Children's,Comedy",5,1652
570260,2083,"Children's,Musical",5,1653
570522,2084,"Children's,Musical",5,1654
570621,2085,"Animation,Children's",5,1655
571180,2086,"Drama,Fantasy",5,1656
571209,2087,"Animation,Children's,Fantasy,Musical",5,1657
571806,2088,"Adventure,Comedy,Musical",5,1658
572289,2089,"Animation,Children's",5,1659
572514,2090,"Animation,Children's",5,1660
572777,2091,"Children's,Sci-Fi",5,1661
573007,2092,"Animation,Children's,Musical",5,1662
573118,2093,"Adventure,Children's,Fantasy,Sci-Fi",5,1663
573397,2094,"Action,Adventure,Sci-Fi",5,1664
574124,2095,"Children's,Comedy",5,1665
574236,2096,"Animation,Children's,Musical",5,1666
574750,2097,"Children's,Horror",5,1667
574965,2098,"Children's,Comedy",5,1668
575052,2099,"Adventure,Animation,Children's,Musical",5,1669
575258,2100,"Comedy,Fantasy,Romance",5,1670
576420,2101,"Adventure,Drama",5,1671
576446,2102,"Animation,Children's,Comedy,Musical",5,1672
576647,2103,"Adventure,Children's",5,1673
576680,2104,Drama,5,1674
576722,2105,"Action,Adventure,Fantasy,Sci-Fi",5,1675
577704,2106,"Drama,War",5,1676
577878,2107,"Horror,Thriller",5,1677
578076,2108,"Comedy,Romance",5,1678
578902,2109,Comedy,5,1679
579475,2110,"Comedy,Crime,Thriller",5,1680
579860,2111,Comedy,5,1681
580157,2112,"Crime,Drama",5,1682
580545,2113,"Horror,Thriller",5,1683
580590,2114,Drama,5,1684
580835,2115,"Action,Adventure",5,1685
581964,2116,"Adventure,Animation,Children's,Sci-Fi",5,1686
582404,2117,"Drama,Sci-Fi",5,1687
582680,2118,"Horror,Thriller",5,1688
583125,2119,Horror,5,1689
583235,2120,"Drama,Horror",5,1690
583487,2121,"Horror,Thriller",5,1691
583703,2122,"Horror,Thriller",5,1692
583951,2123,"Animation,Children's",5,1693
584150,2124,Comedy,5,1694
584836,2125,"Drama,Romance",5,1695
585265,2126,"Action,Crime,Mystery,Thriller",5,1696
585749,2127,"Drama,Romance",5,1697
585761,2128,Comedy,5,1698
585776,2129,Documentary,5,1699
585785,2130,"Crime,Drama,Romance",5,1700
586088,2131,Drama,5,1701
586118,2132,Drama,5,1702
586418,2133,"Adventure,Comedy",5,1703
586974,2134,Comedy,5,1704
587491,2135,"Adventure,Musical",5,1705
587718,2136,Comedy,5,1706
587927,2137,"Animation,Children's",5,1707
588426,2138,"Animation,Children's,Drama,Fantasy",5,1708
588728,2139,"Animation,Children's",5,1709
589097,2140,"Children's,Fantasy,Sci-Fi",5,1710
589807,2141,"Animation,Children's,Comedy",5,1711
590228,2142,"Animation,Children's,Comedy",5,1712
590412,2143,"Adventure,Fantasy,Romance",5,1713
590770,2144,Comedy,5,1714
591489,2145,"Comedy,Drama,Romance",5,1715
592179,2146,"Drama,Romance",5,1716
592622,2147,Drama,5,1717
592814,2148,"Comedy,Horror",5,1718
593019,2149,"Comedy,Horror",5,1719
593034,2150,Comedy,5,1720
593726,2151,Comedy,5,1721
593866,2152,"Children's,Comedy",5,1722
593926,2153,"Action,Adventure",5,1723
594222,2154,"Drama,Romance",5,1724
594355,2155,Comedy,5,1725
594619,2156,"Comedy,Drama",5,1726
594634,2157,Romance,5,1727
594651,2158,"Crime,Horror",5,1728
594672,2159,"Crime,Horror",5,1729
594890,2160,"Horror,Thriller",5,1730
595598,2161,"Adventure,Children's,Fantasy",5,1731
596308,2162,"Adventure,Children's,Fantasy",5,1732
596490,2163,"Comedy,Horror",5,1733
596681,2164,Drama,5,1734
596700,2165,Drama,5,1735
596824,2166,"Drama,Romance",5,1736
596953,2167,"Action,Adventure,Horror",5,1737
597763,2168,"Drama,Romance",5,1738
597854,2169,Comedy,5,1739
598004,2170,"Action,Comedy",5,1740
598101,2171,"Comedy,Drama,Romance",5,1741
598294,2173,"Adventure,Fantasy,Sci-Fi",5,1742
598404,2174,"Comedy,Fantasy",5,1743
599904,2175,"Drama,Romance",5,1744
599921,2176,Thriller,5,1745
600125,2177,"Comedy,Thriller",5,1746
600192,2178,Thriller,5,1747
600287,2179,Thriller,5,1748
600345,2180,Thriller,5,1749
600384,2181,Thriller,5,1750
600506,2182,"Drama,Film-Noir,Thriller",5,1751
600599,2183,Thriller,5,1752
600784,2184,"Mystery,Thriller",5,1753
600930,2185,Thriller,5,1754
600942,2186,"Film-Noir,Thriller",5,1755
601435,2187,"Mystery,Thriller",5,1756
601463,2188,Drama,5,1757
601713,2189,Animation,5,1758
601750,2190,Drama,5,1759
601792,2192,Drama,5,1760
601799,2193,"Action,Adventure,Fantasy",5,1761
602603,2194,"Action,Crime,Drama",5,1762
603743,2195,Comedy,5,1763
603887,2196,Action,5,1764
603892,2197,Drama,5,1765
603902,2198,Documentary,5,1766
603923,2201,Drama,5,1767
603932,2202,"Drama,Thriller,War",5,1768
604144,2203,"Film-Noir,Thriller",5,1769
604377,2204,Thriller,5,1770
604468,2205,Comedy,5,1771
604501,2206,"Mystery,Thriller",5,1772
604675,2208,"Comedy,Mystery,Romance,Thriller",5,1773
604874,2209,"Crime,Thriller",5,1774
604887,2210,Thriller,5,1775
604937,2211,Thriller,5,1776
604964,2212,Thriller,5,1777
605090,2215,"Comedy,Romance",5,1778
605102,2219,"Mystery,Thriller",5,1779
605110,2221,Thriller,5,1780
605125,2227,Thriller,5,1781
605147,2231,"Crime,Drama",5,1782
605492,2232,"Sci-Fi,Thriller",5,1783
605738,2236,Drama,5,1784
605958,2237,Drama,5,1785
605985,2238,"Comedy,Drama",5,1786
606063,2239,"Comedy,Drama",5,1787
606163,2240,Drama,5,1788
606400,2241,Comedy,5,1789
606533,2243,"Comedy,Drama,Romance",5,1790
607331,2245,"Comedy,Drama",5,1791
607909,2247,Comedy,5,1792
608224,2248,"Comedy,Drama,Romance",5,1793
609166,2249,Comedy,5,1794
609381,2250,Drama,5,1795
609437,2252,"Comedy,Drama",5,1796
609627,2253,"Action,Comedy,Fantasy",5,1797
610092,2255,Comedy,5,1798
610171,2257,"Comedy,Romance",5,1799
610209,2259,"Comedy,Romance",5,1800
610403,2260,"Action,Crime",5,1801
610437,2261,Comedy,5,1802
610597,2262,"Comedy,Drama,Romance",5,1803
610928,2263,Thriller,5,1804
611130,2264,Drama,5,1805
611190,2265,"Adventure,Comedy",5,1806
611265,2266,"Comedy,Romance",5,1807
611464,2267,"Mystery,Thriller",5,1808
611533,2268,"Crime,Drama",5,1809
612595,2269,Drama,5,1810
612829,2271,Drama,5,1811
612894,2272,Drama,5,1812
613003,2273,"Action,Thriller",5,1813
613626,2275,"Action,Adventure,Sci-Fi",5,1814
613707,2276,Drama,5,1815
613778,2278,"Action,Crime,Thriller",5,1816
614580,2279,"Horror,Thriller",5,1817
614811,2280,Crime,5,1818
614930,2281,Crime,5,1819
614944,2282,"Comedy,Drama",5,1820
615274,2283,Drama,5,1821
615314,2284,Drama,5,1822
615358,2285,Drama,5,1823
615412,2286,Comedy,5,1824
615454,2287,"Sci-Fi,Thriller,War",5,1825
615739,2288,"Action,Horror,Sci-Fi,Thriller",5,1826
616480,2289,"Comedy,Drama",5,1827
617467,2290,"Comedy,Drama",5,1828
617573,2291,"Drama,Romance",5,1829
619086,2293,Drama,5,1830
619096,2294,"Animation,Children's",5,1831
619740,2295,Comedy,5,1832
619832,2296,Comedy,5,1833
619965,2297,"Drama,Romance",5,1834
620328,2300,"Comedy,Musical",5,1835
620992,2301,Comedy,5,1836
621358,2302,Comedy,5,1837
622444,2303,"Drama,Musical",5,1838
622771,2304,Drama,5,1839
622776,2305,Drama,5,1840
622872,2306,Comedy,5,1841
622924,2307,"Action,Drama",5,1842
622929,2309,Drama,5,1843
622934,2310,Drama,5,1844
623067,2311,"Mystery,Sci-Fi",5,1845
623536,2312,Drama,5,1846
623869,2313,Drama,5,1847
624328,2314,Drama,5,1848
624467,2315,"Horror,Thriller",5,1849
624620,2316,"Drama,Romance",5,1850
624819,2318,Comedy,5,1851
625167,2320,"Drama,Thriller",5,1852
625331,2321,Comedy,5,1853
626503,2322,"Action,Adventure,Sci-Fi,Thriller,War",5,1854
626774,2323,Documentary,5,1855
626809,2324,"Comedy,Drama",5,1856
627967,2325,Comedy,5,1857
628083,2326,"Drama,Thriller",5,1858
628123,2327,Horror,5,1859
628199,2328,Horror,5,1860
628364,2329,Drama,5,1861
629004,2330,Documentary,5,1862
629136,2331,"Comedy,Romance",5,1863
629277,2332,"Crime,Drama",5,1864
629284,2333,Drama,5,1865
629861,2334,"Action,Thriller",5,1866
630253,2335,Comedy,5,1867
630668,2336,Drama,5,1868
631605,2337,Drama,5,1869
631734,2338,"Horror,Mystery,Thriller",5,1870
632063,2340,Romance,5,1871
632421,2341,Drama,5,1872
632445,2342,Comedy,5,1873
632459,2344,"Action,Adventure,Drama,Thriller",5,1874
632656,2345,Drama,5,1875
632711,2346,"Sci-Fi,Thriller",5,1876
633001,2347,Action,5,1877
633097,2348,Drama,5,1878
633397,2349,"Comedy,Thriller",5,1879
633565,2350,Comedy,5,1880
633587,2351,Drama,5,1881
633695,2352,"Comedy,Drama",5,1882
634534,2353,"Action,Thriller",5,1883
635527,2354,"Animation,Children's,Comedy",5,1884
635661,2355,"Animation,Children's,Comedy",5,1885
637365,2356,Comedy,5,1886
637460,2357,Drama,5,1887
637677,2358,Drama,5,1888
637682,2359,Comedy,5,1889
638382,2360,Drama,5,1890
638500,2361,Comedy,5,1891
638663,2362,Drama,5,1892
638711,2363,"Action,Sci-Fi",5,1893
639024,2364,"Action,Sci-Fi",5,1894
639134,2365,"Action,Sci-Fi",5,1895
639271,2366,"Action,Adventure,Horror",5,1896
640068,2367,"Action,Adventure,Horror",5,1897
640356,2368,"Action,Adventure,Horror",5,1898
640391,2369,"Comedy,Romance",5,1899
641232,2370,"Action,Adventure,Drama",5,1900
641375,2371,Comedy,5,1901
641973,2372,Comedy,5,1902
642274,2373,"Action,Adventure",5,1903
642424,2374,"Comedy,Drama",5,1904
642646,2375,Comedy,5,1905
643077,2376,Action,5,1906
643386,2377,"Horror,Sci-Fi",5,1907
643590,2378,Comedy,5,1908
644015,2379,Comedy,5,1909
644217,2380,Comedy,5,1910
644459,2381,Comedy,5,1911
644629,2382,Comedy,5,1912
644826,2383,Comedy,5,1913
644884,2384,"Children's,Comedy",5,1914
645402,2385,"Comedy,Romance",5,1915
645582,2386,Drama,5,1916
645623,2387,"Comedy,Crime",5,1917
645823,2388,"Drama,Romance",5,1918
645837,2389,"Crime,Horror,Thriller",5,1919
646105,2390,Comedy,5,1920
646448,2391,"Crime,Thriller",5,1921
647179,2392,"Comedy,Drama",5,1922
647394,2393,"Action,Sci-Fi",5,1923
648188,2394,"Animation,Musical",5,1924
648766,2395,Comedy,5,1925
649988,2396,"Comedy,Romance",5,1926
652379,2398,Drama,5,1927
652765,2399,"Adventure,Children's,Fantasy",5,1928
652989,2400,"Children's,Drama",5,1929
653027,2401,Western,5,1930
653341,2402,"Action,War",5,1931
653750,2403,Action,5,1932
654138,2404,"Action,War",5,1933
654441,2405,"Action,Adventure,Comedy,Romance",5,1934
655108,2406,"Action,Adventure,Comedy,Romance",5,1935
656453,2407,"Comedy,Sci-Fi",5,1936
657498,2408,"Comedy,Sci-Fi",5,1937
657724,2409,"Action,Drama",5,1938
658170,2410,"Action,Drama",5,1939
658568,2411,"Action,Drama",5,1940
658942,2412,"Action,Drama",5,1941
659216,2413,"Comedy,Mystery",5,1942
659662,2414,"Action,Adventure,Mystery",5,1943
660055,2416,Comedy,5,1944
660409,2417,"Comedy,Drama",5,1945
660513,2418,Comedy,5,1946
660605,2419,"Drama,Thriller",5,1947
660664,2420,Drama,5,1948
661155,2421,"Action,Adventure,Drama",5,1949
661818,2422,"Action,Adventure,Drama",5,1950
661913,2423,Comedy,5,1951
662428,2424,"Comedy,Romance",5,1952
663266,2425,Crime,5,1953
663335,2426,"Comedy,Drama,Romance",5,1954
663352,2427,"Action,Drama,War",5,1955
664178,2428,"Horror,Sci-Fi",5,1956
664695,2429,"Adventure,Children's,Drama",5,1957
664847,2430,"Adventure,Children's,Drama",5,1958
664991,2431,"Comedy,Drama",5,1959
665472,2432,Drama,5,1960
665645,2433,Drama,5,1961
666225,2434,Drama,5,1962
666311,2435,Drama,5,1963
666382,2436,Comedy,5,1964
666505,2437,Drama,5,1965
666592,2439,Drama,5,1966
666794,2440,Drama,5,1967
666854,2441,"Drama,Western",5,1968
666863,2442,Drama,5,1969
667025,2443,"Drama,Romance",5,1970
667147,2444,"Comedy,Drama",5,1971
667174,2445,Drama,5,1972
667265,2446,Thriller,5,1973
667289,2447,"Comedy,Drama",5,1974
667562,2448,"Horror,Sci-Fi",5,1975
667897,2450,"Adventure,Children's,Sci-Fi",5,1976
668210,2451,Horror,5,1977
668336,2452,Horror,5,1978
668356,2453,"Drama,Fantasy",5,1979
668521,2454,"Horror,Sci-Fi",5,1980
669004,2455,"Horror,Sci-Fi",5,1981
670078,2456,"Horror,Sci-Fi",5,1982
670364,2457,"Action,Comedy",5,1983
670666,2458,"Comedy,Crime",5,1984
670745,2459,Horror,5,1985
670997,2460,Horror,5,1986
671134,2461,Horror,5,1987
671173,2462,Horror,5,1988
671225,2463,Comedy,5,1989
671713,2465,Horror,5,1990
671748,2466,Drama,5,1991
671760,2467,Mystery,5,1992
672093,2468,"Action,Comedy,Romance,Thriller",5,1993
672458,2469,"Comedy,Romance",5,1994
672964,2470,"Adventure,Comedy",5,1995
673933,2471,"Adventure,Comedy",5,1996
674326,2472,Comedy,5,1997
674462,2473,Comedy,5,1998
674591,2474,Drama,5,1999
674918,2475,"Action,Mystery,Thriller",5,2000
675062,2476,"Action,War",5,2001
675416,2478,"Comedy,Western",5,2002
675988,2479,"Drama,Thriller",5,2003
676013,2480,Drama,5,2004
676023,2481,"Drama,Romance",5,2005
676064,2482,"Comedy,Romance",5,2006
676082,2483,"Comedy,Horror,Thriller",5,2007
676108,2485,"Comedy,Romance",5,2008
676537,2488,"Drama,Horror,Thriller",5,2009
676625,2490,"Action,Thriller",5,2010
677415,2491,"Comedy,Romance",5,2011
677518,2492,Comedy,5,2012
677645,2493,Drama,5,2013
677673,2494,Documentary,5,2014
677700,2495,"Animation,Sci-Fi",5,2015
677801,2496,"Comedy,Romance",5,2016
678160,2497,Romance,5,2017
678335,2498,"Comedy,Sci-Fi",5,2018
678450,2499,Comedy,5,2019
678534,2500,Comedy,5,2020
678621,2501,Drama,5,2021
679212,2502,"Comedy,Romance",5,2022
680082,2503,Drama,5,2023
680122,2504,"Comedy,Drama",5,2024
680280,2505,Thriller,5,2025
680552,2506,"Comedy,Drama,Romance",5,2026
680739,2507,Comedy,5,2027
680784,2511,Crime,5,2028
680863,2512,Drama,5,2029
680891,2513,Horror,5,2030
681227,2514,Horror,5,2031
681439,2517,Horror,5,2032
681689,2518,Comedy,5,2033
681972,2519,Horror,5,2034
682065,2520,Drama,5,2035
682246,2521,Drama,5,2036
682360,2522,Drama,5,2037
682472,2524,"Action,Drama",5,2038
682797,2525,"Action,Horror,Sci-Fi",5,2039
682885,2526,Sci-Fi,5,2040
682999,2527,"Action,Sci-Fi,Thriller,Western",5,2041
683636,2528,"Action,Adventure,Sci-Fi",5,2042
684263,2529,"Action,Sci-Fi",5,2043
685435,2530,"Action,Sci-Fi",5,2044
685824,2531,"Action,Sci-Fi",5,2045
686114,2532,"Action,Sci-Fi",5,2046
686465,2533,"Action,Sci-Fi",5,2047
686964,2535,Action,5,2048
687126,2538,Documentary,5,2049
687139,2539,Comedy,5,2050
687751,2540,"Action,Crime,Drama,Thriller",5,2051
687905,2541,Drama,5,2052
688466,2542,"Comedy,Crime,Thriller",5,2053
689111,2545,Comedy,5,2054
689156,2546,Drama,5,2055
689291,2548,Horror,5,2056
689395,2549,"Action,Sci-Fi",5,2057
689575,2550,"Horror,Thriller",5,2058
689769,2551,"Drama,Thriller",5,2059
689962,2552,Comedy,5,2060
689982,2553,"Horror,Sci-Fi,Thriller",5,2061
690209,2554,"Horror,Sci-Fi,Thriller",5,2062
690335,2555,Comedy,5,2063
690497,2557,Drama,5,2064
690569,2558,"Comedy,Romance",5,2065
690739,2559,"Animation,Children's",5,2066
690765,2560,"Drama,Horror",5,2067
690960,2561,"Crime,Thriller",5,2068
691068,2562,Drama,5,2069
691076,2565,Musical,5,2070
691457,2566,"Animation,Children's",5,2071
691512,2567,Comedy,5,2072
691806,2568,"Action,Crime",5,2073
692007,2569,"Drama,Romance",5,2074
692013,2570,"Drama,Romance",5,2075
692116,2571,"Action,Sci-Fi,Thriller",5,2076
694721,2572,"Comedy,Romance",5,2077
695411,2573,Drama,5,2078
695476,2574,Comedy,5,2079
695653,2575,Drama,5,2080
695796,2577,"Comedy,Drama",5,2081
695836,2579,Drama,5,2082
695858,2580,Crime,5,2083
696587,2581,"Comedy,Romance",5,2084
697204,2582,"Action,Comedy",5,2085
697275,2583,Mystery,5,2086
697509,2585,"Drama,Romance",5,2087
697562,2586,"Comedy,Crime,Thriller",5,2088
697594,2587,Comedy,5,2089
697706,2589,"Comedy,Drama,Romance",5,2090
697745,2590,Drama,5,2091
697796,2593,Comedy,5,2092
697832,2594,"Drama,Romance,Sci-Fi",5,2093
697897,2596,"Comedy,Drama",5,2094
698067,2597,"Comedy,Romance",5,2095
698135,2598,Comedy,5,2096
698629,2599,Comedy,5,2097
700171,2600,"Action,Sci-Fi,Thriller",5,2098
700614,2605,"Crime,Thriller",5,2099
701372,2606,"Comedy,Horror",5,2100
701554,2607,Drama,5,2101
701626,2609,Drama,5,2102
701691,2610,Drama,5,2103
701734,2611,Drama,5,2104
701879,2612,Drama,5,2105
702025,2613,"Action,Horror,Sci-Fi",5,2106
702354,2615,"Adventure,Sci-Fi",5,2107
702556,2616,"Action,Crime",5,2108
703158,2617,"Action,Adventure,Horror,Thriller",5,2109
704162,2618,Comedy,5,2110
704216,2620,"Drama,Romance",5,2111
704243,2621,"Drama,Romance",5,2112
704311,2622,"Comedy,Fantasy",5,2113
704731,2624,Drama,5,2114
704836,2625,Action,5,2115
704901,2626,"Comedy,Drama,Romance",5,2116
704943,2627,"Documentary,Drama",5,2117
704955,2628,"Action,Adventure,Fantasy,Sci-Fi",5,2118
707199,2629,"Comedy,Romance",5,2119
707352,2630,Drama,5,2120
707391,2632,Drama,5,2121
707401,2633,"Horror,Romance",5,2122
707560,2634,Horror,5,2123
707681,2635,Horror,5,2124
707701,2637,Horror,5,2125
707735,2638,Horror,5,2126
707767,2639,Drama,5,2127
707929,2640,"Action,Adventure,Sci-Fi",5,2128
709166,2641,"Action,Adventure,Sci-Fi",5,2129
710003,2642,"Action,Adventure,Sci-Fi",5,2130
710539,2643,"Action,Adventure,Sci-Fi",5,2131
710841,2644,Horror,5,2132
711078,2645,Horror,5,2133
711201,2646,Horror,5,2134
711223,2647,Horror,5,2135
711274,2648,Horror,5,2136
711681,2649,Horror,5,2137
711745,2650,Horror,5,2138
711781,2651,Horror,5,2139
711867,2652,Horror,5,2140
711918,2653,Horror,5,2141
711954,2654,Horror,5,2142
712085,2655,Horror,5,2143
712137,2656,"Horror,Sci-Fi",5,2144
712194,2657,"Comedy,Horror,Musical,Sci-Fi",5,2145
713429,2658,Sci-Fi,5,2146
713465,2659,"Comedy,Documentary",5,2147
713487,2660,Sci-Fi,5,2148
713627,2661,Sci-Fi,5,2149
713713,2662,"Action,Sci-Fi,War",5,2150
714288,2663,Sci-Fi,5,2151
714330,2664,"Horror,Sci-Fi",5,2152
714965,2665,Sci-Fi,5,2153
715033,2666,Sci-Fi,5,2154
715093,2667,Sci-Fi,5,2155
715124,2668,"Horror,Sci-Fi",5,2156
715397,2669,War,5,2157
715495,2670,War,5,2158
715717,2671,"Comedy,Romance",5,2159
716496,2672,"Drama,Sci-Fi,Thriller",5,2160
716888,2673,Drama,5,2161
716902,2674,Drama,5,2162
716927,2675,"Comedy,Drama,Romance",5,2163
716930,2676,"Drama,Thriller",5,2164
717198,2677,Documentary,5,2165
717426,2678,Drama,5,2166
717459,2681,"Comedy,Romance,Sci-Fi",5,2167
717504,2682,Drama,5,2168
717594,2683,Comedy,5,2169
719026,2686,"Drama,Mystery",5,2170
719609,2687,"Animation,Children's",5,2171
720058,2688,"Drama,Thriller",5,2172
720745,2689,Documentary,5,2173
720781,2690,Comedy,5,2174
721171,2691,Drama,5,2175
721192,2692,"Action,Crime,Romance",5,2176
722263,2693,Documentary,5,2177
722494,2694,Comedy,5,2178
723290,2696,Comedy,5,2179
723370,2697,"Comedy,Drama,Romance",5,2180
723418,2699,"Action,Comedy,Sci-Fi,Thriller",5,2181
724787,2700,"Animation,Comedy",5,2182
726063,2701,"Action,Sci-Fi,Western",5,2183
726979,2702,Drama,5,2184
727358,2704,"Drama,Romance",5,2185
727393,2705,Drama,5,2186
727403,2706,Comedy,5,2187
728792,2707,Thriller,5,2188
729426,2708,Romance,5,2189
729470,2709,"Children's,Comedy",5,2190
729704,2710,Horror,5,2191
730944,2711,Drama,5,2192
730974,2712,Drama,5,2193
731940,2713,"Horror,Thriller",5,2194
732347,2714,Drama,5,2195
732438,2715,"Comedy,Romance",5,2196
732451,2716,"Comedy,Horror",5,2197
734630,2717,"Comedy,Horror",5,2198
735194,2718,Comedy,5,2199
735580,2719,"Horror,Thriller",5,2200
736055,2720,"Action,Adventure,Children's,Comedy",5,2201
736425,2721,Romance,5,2202
736511,2722,"Action,Sci-Fi,Thriller",5,2203
737114,2723,"Action,Adventure,Comedy",5,2204
737966,2724,"Comedy,Romance",5,2205
738612,2725,Drama,5,2206
738706,2726,"Crime,Film-Noir",5,2207
738843,2727,Film-Noir,5,2208
738869,2728,Drama,5,2209
739294,2729,Drama,5,2210
739494,2730,Drama,5,2211
739664,2731,Drama,5,2212
739850,2732,Drama,5,2213
740001,2733,"Adventure,Comedy",5,2214
740059,2734,Drama,5,2215
740549,2735,"Action,Adventure,Comedy",5,2216
740977,2736,Comedy,5,2217
741229,2738,"Comedy,Drama",5,2218
741300,2739,Drama,5,2219
741784,2741,"Action,Thriller",5,2220
741841,2743,Drama,5,2221
741859,2744,Drama,5,2222
741891,2745,Drama,5,2223
742120,2746,"Comedy,Horror,Musical",5,2224
743056,2747,"Comedy,Horror",5,2225
743523,2748,"Action,Adventure",5,2226
743595,2749,"Drama,Mystery",5,2227
743636,2750,"Comedy,Drama",5,2228
743942,2751,Comedy,5,2229
743977,2752,"Comedy,Mystery",5,2230
744176,2753,Thriller,5,2231
744237,2755,Drama,5,2232
744282,2756,Action,5,2233
744293,2757,Drama,5,2234
744428,2758,Drama,5,2235
744471,2759,Comedy,5,2236
744888,2760,Drama,5,2237
744902,2761,"Animation,Children's",5,2238
745572,2762,Thriller,5,2239
748035,2763,"Action,Thriller",5,2240
749120,2764,"Crime,Drama,Thriller",5,2241
749399,2765,"Comedy,Drama",5,2242
749405,2766,"Comedy,Drama",5,2243
749440,2767,Comedy,5,2244
749471,2768,Comedy,5,2245
749486,2769,"Crime,Mystery",5,2246
749567,2770,Comedy,5,2247
750502,2771,Drama,5,2248
